# Serbo-Croatian accent TRANSITIONS — the OOV tier. Key: <ending>|<stem tone>. Value:
# <nucleus shift><TAB><resulting tone><TAB><tone agreement, 0-100><TAB><support>.
# Applied to a stem whose accent is known, NOT used to predict an accent from nothing.
# The shift is always taken (its alternative, first-nucleus, scores 66.8% on these words);
# the tone is withheld below the engine's agreement threshold, as a homograph's is.
# Learned from stress.tsv itself. See tools/serbian/build_sh_accent_transitions.py.
me|SF	0	SF	100	1
med|--	1	SR	100	1
med|LF	0	SR	100	1
men|SR	0	SR	50	2
mer|LF	0	LR	50	2
mer|LR	0	SF	100	1
mer|SF	0	SF	67	3
met|SF	0	LR	100	1
mf|SR	0	SR	100	1
mi|--	1	LR	100	1
mi|LF	0	LF	100	1
mi|SF	0	LF	33	3
mik|LF	0	SR	100	1
mil|SF	0	SF	100	1
mir|--	0	SF	50	2
mir|LF	0	SF	100	2
mir|LR	0	SF	75	4
mir|SF	0	SF	100	2
mit|LR	1	SR	100	1
mit|SF	0	SR	100	1
mka|SF	0	LF	100	1
mki|SF	0	LF	100	1
mo|--	0	LF	100	1
mo|LR	0	SF	100	1
mo|SF	0	SF	100	1
mo|SR	0	SR	100	3
mon|LF	0	SR	100	1
moć|SF	0	SF	100	2
mpa|LR	0	LF	100	1
mpa|SF	0	LF	100	1
mu|--	0	SF	100	1
mu|SF	0	SF	100	1
mum|SF	0	SR	100	1
mun|SF	0	SR	100	1
muo|SF	0	SR	100	1
n|--	0	SR	52	54
n|LF	0	SR	26	23
n|LR	0	SF	43	89
n|SF	0	SF	59	73
n|SR	0	SR	73	62
na|--	0	SR	45	20
na|LF	1	SR	39	46
na|LR	1	SR	64	14
na|SF	1	SR	48	52
na|SR	0	SR	88	25
nac|--	1	LR	100	2
nac|LF	1	LR	100	2
nac|LR	1	LR	83	6
nac|SF	2	LR	80	5
nac|SR	2	LR	92	13
nak|LF	0	SF	100	1
nak|LR	0	SR	100	1
nak|SF	0	SR	100	1
nar|--	0	SR	100	1
nar|SF	0	SF	100	1
nas|--	0	SF	100	1
nas|LF	0	SR	100	1
nat|LF	0	SF	100	1
nat|SF	0	SF	100	1
nat|SR	1	SR	100	1
nc|LR	0	SR	100	1
nc|SF	0	SF	100	1
nca|--	1	LR	80	5
nca|LF	1	LR	100	1
nca|LR	0	SR	67	3
nca|SF	0	SR	50	2
nca|SR	1	LR	100	4
nce|--	1	LR	100	3
nce|LF	1	LR	100	2
nce|LR	0	LR	100	2
nce|SF	1	LR	100	5
nce|SR	1	LR	100	1
nci|--	1	LR	100	2
nci|LF	1	LR	100	2
nci|LR	1	LR	57	7
nci|SF	0	SR	57	7
nci|SR	2	LR	100	8
nd|SF	0	SF	100	1
nda|--	0	SR	100	1
ndi|--	0	SR	100	1
ne|LF	0	SF	50	4
ne|LR	1	SR	100	1
ne|SF	0	SF	33	6
ne|SR	0	SR	100	3
ng|SF	0	SR	100	3
ng|SR	0	SR	100	1
nga|SF	0	LR	100	1
ni|--	0	SR	30	10
ni|LF	0	LF	72	68
ni|LR	0	LR	89	47
ni|SF	0	SF	86	111
ni|SR	0	SR	66	128
nik|--	0	SF	40	5
nik|LF	0	LF	58	12
nik|LR	0	LR	93	15
nik|SF	0	SR	52	21
nik|SR	0	SR	90	10
nin|--	0	SF	100	1
nin|LF	1	SR	100	1
nin|LR	0	LR	80	5
nin|SF	0	SF	100	5
nin|SR	1	SR	80	5
nir|LF	0	SR	100	2
nit|LF	0	SR	100	1
nit|LR	1	SR	100	1
nit|SF	0	SF	50	2
nić|LF	0	SR	67	3
nj|--	0	LF	67	3
nj|LF	0	LR	100	1
nj|LR	0	SR	50	2
nj|SF	0	SR	40	5
nja|--	0	LR	75	4
nja|LF	0	LR	67	12
nja|LR	0	LR	40	5
nja|SF	0	LR	33	9
nja|SR	0	SR	90	10
nje|--	0	SF	38	34
nje|LF	0	LR	44	48
nje|LR	0	LR	53	38
nje|SF	0	LR	44	57
nje|SR	0	SR	57	14
nji|--	0	LF	50	2
nji|LF	0	LR	100	2
nji|SF	0	SR	50	10
nji|SR	0	SR	100	2
nju|LF	0	LR	100	1
nka|--	0	SF	50	2
nka|LF	0	SR	86	7
nka|LR	0	LR	50	8
nka|SF	0	SR	54	13
nka|SR	1	SR	92	13
nki|LF	0	SF	100	1
nki|SF	0	SR	100	2
nki|SR	1	SR	100	1
nko|SR	0	SR	100	1
no|--	0	SF	100	4
no|LF	0	LF	58	31
no|LR	0	LR	77	22
no|SF	0	SF	86	49
no|SR	0	SF	47	36
nog|LF	1	SR	100	1
nog|SF	1	SR	100	3
nog|SR	0	SR	100	1
nom|--	1	SR	100	1
nom|LF	0	SR	100	1
nom|LR	-1	SR	50	2
nom|SF	0	SF	67	3
nom|SR	1	SR	100	1
nos|SF	0	LR	100	2
noć|LF	0	SR	50	2
ns|--	0	SR	100	1
ns|SR	0	SR	100	1
nt|--	0	SR	100	2
nt|LF	0	SR	100	1
nt|SF	0	SF	50	2
nt|SR	1	SR	100	3
nto|SF	1	SR	100	1
nu|--	0	SF	100	1
nu|LF	0	SF	60	5
nu|LR	0	SR	50	4
nu|SF	0	SF	75	8
nuo|LR	1	SR	100	1
nus|--	0	SR	100	1
nut|SF	0	SR	100	1
nzi|SF	0	SR	100	1
nče|--	0	SF	50	2
nče|LR	0	SF	100	2
nče|SF	0	SF	100	1
nže|SF	0	SR	100	1
o|--	0	SF	67	12
o|LF	0	LF	56	52
o|LR	0	LR	73	11
o|SF	0	SF	86	90
o|SR	0	SR	97	232
oba|LF	1	SR	100	1
oca|LF	0	SR	100	1
oca|SF	1	SR	100	1
oci|LF	0	SR	100	1
oci|SF	1	SR	100	1
od|--	0	SR	100	1
od|SF	0	SR	50	2
oda|--	1	LR	100	1
oda|LF	1	LR	100	1
oda|SF	1	LR	100	1
og|LF	0	LF	50	2
og|SF	0	SF	100	1
og|SR	1	SR	100	2
oga|SF	0	SR	100	1
oid|SR	2	SR	100	2
oik|LF	2	SR	100	1
oj|--	0	SF	100	1
oj|LF	0	SR	100	4
oj|SF	0	SF	50	2
oja|LF	2	LR	100	1
oja|SR	2	LR	100	1
ok|--	0	SR	100	1
ok|LF	0	SR	100	2
ok|SF	0	SR	100	1
oko|LF	1	SR	100	1
ol|SR	1	SR	100	1
ola|--	2	LR	100	1
ola|LF	1	LR	100	1
ola|SF	0	--	67	3
olf|LF	0	SR	100	1
olj|SF	0	LR	100	1
olo|LF	0	SF	100	1
om|--	0	SF	45	22
om|LF	0	LF	67	85
om|LR	0	LR	100	6
om|SF	0	SF	89	90
om|SR	1	LR	58	118
ome|LF	0	LF	100	1
ome|SF	0	SF	50	2
ome|SR	0	SR	100	1
omu|LF	0	LF	100	1
omu|SF	0	SF	100	1
omu|SR	0	SR	100	1
on|--	0	SR	100	2
on|LF	0	SR	60	5
on|SF	0	SR	100	4
ona|--	2	LF	50	2
ona|LF	1	LR	100	1
one|LF	1	LR	100	1
oni|LF	1	LR	100	1
onu|LF	1	LR	100	1
ook|LF	1	SR	100	2
op|LF	0	SR	100	1
op|SF	0	SR	100	1
or|--	0	SR	100	1
or|LF	0	SF	50	6
or|SF	0	SF	67	6
or|SR	0	SR	100	6
ora|--	0	--	100	1
ore|LF	0	--	100	1
oro|LF	0	SF	100	1
oro|LR	0	LR	100	1
oro|SF	0	SF	100	2
oro|SR	0	SR	100	2
os|LF	0	LF	100	1
os|LR	0	SR	100	1
os|SF	0	SR	50	2
ost|LF	0	LR	56	9
ost|LR	0	LR	100	3
ost|SF	0	SF	92	26
ost|SR	0	SR	100	96
ot|LF	0	SF	100	1
ot|SF	0	SF	50	2
ota|LF	1	SR	60	5
oto|LF	1	SF	100	2
otu|LF	0	SF	100	1
ov|--	0	LF	100	1
ov|LF	0	SR	62	8
ov|SF	0	SR	50	12
ov|SR	0	SR	67	3
ova|--	0	SR	42	12
ova|LF	0	LR	70	73
ova|SF	0	SF	47	38
ova|SR	0	SR	100	1
ove|--	0	SF	43	14
ove|LF	0	SF	57	65
ove|SF	0	SF	70	30
ovi|--	0	SR	44	25
ovi|LF	0	SF	48	172
ovi|SF	0	SR	78	140
ovi|SR	3	SR	67	3
ovo|LF	0	LF	100	1
ovo|SF	0	SF	100	1
oz|LF	0	SF	100	2
ozi|SR	1	SR	100	1
oć|--	0	SF	100	1
oć|SF	0	SF	100	1
oća|--	1	SR	100	1
oća|LF	1	SR	100	9
oća|SF	2	--	50	2
oća|SR	2	--	100	1
oće|SR	2	SR	100	1
oći|SR	2	SR	100	1
oćo|SR	2	SR	100	1
oću|SR	2	SR	100	1
oče|SF	1	SR	100	1
oš|--	0	LF	100	1
oš|LF	0	LR	100	2
ože|SR	1	SR	100	1
p|--	0	SR	100	2
p|LR	0	SR	100	1
p|SF	0	LF	100	1
pa|--	1	SR	100	1
pa|LF	1	--	100	2
pa|SR	2	LR	100	2
pad|SF	0	LR	50	2
pak|--	0	SR	100	1
pan|--	0	SR	100	2
pan|SR	1	SR	100	1
pek|SF	0	SF	100	1
per|SF	0	SR	100	1
pev|SF	0	LR	100	1
pil|SF	0	SF	100	1
pin|--	0	SR	100	1
pir|SF	0	SR	100	1
pis|--	0	SF	100	1
pis|LF	0	SF	100	3
pis|SF	0	SF	73	11
pl|SF	0	SR	100	1
ple|SF	0	SR	100	1
pni|--	0	SR	100	1
pno|--	0	SR	100	1
por|SF	1	LR	100	1
pre|SF	0	SF	100	1
pun|SF	0	SR	100	2
put|LF	0	LR	67	3
put|SR	1	SR	100	3
r|--	0	SF	48	46
r|LF	0	SR	56	18
r|LR	0	SR	71	42
r|SF	0	SF	54	35
r|SR	0	SR	80	25
ra|--	0	SF	60	5
ra|LF	0	SR	60	5
ra|LR	0	SR	67	3
ra|SF	0	SF	40	5
ra|SR	0	--	50	2
rac|--	1	LR	100	1
rad|SF	0	SF	50	2
rag|SF	0	SF	100	1
rak|LF	1	LR	100	1
ral|LF	0	SF	100	1
ran|--	-1	SF	100	1
ran|LF	0	SR	100	1
ran|LR	0	SR	100	1
ran|SF	0	SR	75	4
ran|SR	0	SF	100	2
rap|LF	0	SR	100	1
rač|SF	1	SR	100	2
rce|LF	0	LR	100	1
rci|--	0	SR	100	1
rd|SF	0	SR	100	1
rda|LF	0	SR	100	1
re|LF	0	LR	100	1
re|LR	2	LF	100	1
re|SF	0	LR	50	2
red|LF	0	SF	100	1
red|SF	0	SF	100	1
rek|--	0	SF	100	1
ren|--	0	SF	100	1
ren|LR	0	SR	100	1
ren|SF	0	SR	100	1
rep|SF	0	SR	100	1
res|SF	0	SR	100	2
ret|LF	0	SF	100	1
rez|SF	0	SF	100	1
rga|SR	0	SR	100	1
ri|--	1	LR	100	1
ri|LF	0	SF	80	5
ri|SF	0	--	100	1
ric|LF	0	SR	100	1
rij|SR	0	SR	100	2
rin|--	1	SR	50	2
riv|SF	1	SR	100	1
rić|LF	0	LR	100	1
rić|LR	0	SR	100	1
rić|SR	0	SR	100	1
riš|LF	0	SR	100	1
rje|LF	0	SR	100	1
rk|SF	0	SR	100	1
rka|--	0	SR	75	4
rka|SF	0	SF	50	2
rka|SR	0	SR	100	1
rke|--	0	SR	100	1
rki|--	0	SR	100	1
rki|SF	0	SF	50	2
rko|--	0	SR	100	1
rku|--	0	SR	100	1
rm|--	0	SR	100	1
rma|SF	0	SR	100	1
rn|LF	0	SR	100	1
rni|--	0	SR	50	2
rni|LR	0	SR	100	1
rni|SR	0	SF	100	2
rno|SF	0	SF	100	1
rno|SR	0	SF	100	1
ro|--	0	SF	100	1
ro|LF	0	SF	60	5
ro|SF	0	SR	50	2
rog|SF	0	SF	100	1
rok|SF	0	LR	100	1
roš|SF	0	SR	100	1
rt|--	0	SR	100	1
rti|LF	0	SR	100	1
rti|SF	0	SR	100	1
ru|SF	0	SF	100	1
rug|SF	0	SF	100	2
ruk|LF	1	SR	100	1
rum|SF	0	SR	100	1
ruz|SF	1	SR	100	1
rva|LF	0	SR	100	1
rča|--	0	SR	100	1
rče|--	0	SF	100	1
s|--	0	SR	60	5
s|LF	0	SF	50	2
s|LR	0	SF	67	3
s|SF	0	SF	88	8
s|SR	-1	SR	100	3
sa|--	0	SF	100	1
sa|LR	1	--	100	1
sa|SR	1	--	100	1
sam|SR	1	--	100	1
san|SF	0	SF	33	3
sao|LF	0	SR	100	1
sar|SR	1	SR	100	1
sas|--	0	SF	100	1
sav|LR	0	SF	100	1
sav|SF	0	SR	100	1
sca|SF	0	LR	100	1
sci|SF	0	SF	50	2
sek|SF	0	SF	100	1
sel|SF	0	SR	100	1
sem|LF	0	SR	100	1
sen|LF	0	SF	100	1
si|--	0	SR	100	1
si|LR	0	SR	100	1
si|SF	0	SF	50	2
si|SR	1	SR	100	1
sin|LF	0	SR	100	1
sk|LR	0	SR	100	1
ska|LF	0	LF	50	4
ska|LR	0	SF	100	1
ska|SF	0	SF	83	6
ska|SR	0	SR	60	5
ske|LF	0	SF	100	1
ske|LR	0	SF	100	1
ske|SF	0	SF	100	2
ske|SR	0	SR	100	1
ski|--	0	--	25	8
ski|LF	0	LF	74	38
ski|LR	0	LR	86	14
ski|SF	0	SF	85	74
ski|SR	0	SR	98	270
sko|LR	0	LF	100	1
sko|SF	0	SF	100	1
sko|SR	0	SR	100	2
sku|LF	0	SF	100	1
sku|LR	0	SF	100	1
sku|SF	0	SF	100	2
sku|SR	0	SR	100	1
sla|SF	0	SR	100	1
sli|LF	0	SR	100	1
slo|LF	0	SR	100	1
smo|SR	1	--	100	1
sni|LF	0	SF	50	2
sni|LR	0	SF	100	1
sni|SF	0	SF	75	8
sni|SR	0	SF	100	1
sno|LF	0	LR	100	1
sno|LR	0	SF	100	1
sno|SF	0	SF	100	3
som|SF	1	SR	100	1
son|--	1	SR	100	1
st|--	0	SF	53	15
st|LF	0	LR	73	30
st|LR	0	LR	60	30
st|SF	0	SF	53	223
st|SR	0	SR	93	181
sta|--	0	SR	100	1
sta|LF	0	SF	100	2
ste|SR	1	--	100	1
sti|SF	0	SR	100	2
sto|LF	0	SF	50	4
sto|SF	0	SF	75	4
sto|SR	0	SF	100	1
su|SR	1	--	100	1
t|--	0	SR	89	18
t|LF	0	SR	62	16
t|LR	0	SR	93	15
t|SF	0	SR	63	30
t|SR	0	SR	88	8
ta|--	0	SF	33	6
ta|LF	0	LF	54	13
ta|LR	0	LR	91	11
ta|SF	0	SF	38	13
ta|SR	0	LR	40	5
tac|SF	0	SR	100	1
taj|SF	0	SF	100	1
tak|--	1	LR	100	3
tak|LF	0	SF	100	1
tak|SF	1	LR	75	4
tak|SR	1	LR	100	1
tal|--	1	SR	100	1
tan|LF	0	--	50	4
tan|SF	0	SF	75	4
tan|SR	0	SF	50	2
tar|--	0	SR	100	2
tar|SR	1	SR	50	2
tat|LF	0	SR	100	1
taš|LF	0	SR	100	1
tci|SF	1	LR	100	1
tci|SR	1	LR	100	1
te|--	0	SR	67	3
te|LF	0	SF	100	1
te|SF	1	SR	100	1
teb|SF	0	SR	100	1
tel|--	1	SR	100	1
ter|--	0	SR	100	1
ter|LF	0	SR	100	1
ter|SF	0	SR	50	4
tet|SF	2	SR	100	1
tet|SR	3	SR	100	1
ti|--	0	SF	37	63
ti|LF	0	LR	49	73
ti|LR	0	SR	44	48
ti|SF	0	LR	35	102
ti|SR	0	SR	84	32
tik|LR	1	SR	100	1
til|LF	0	SR	100	1
tim|LR	1	LR	100	1
tim|SF	1	SR	100	1
tin|--	1	SR	100	1
tin|SF	0	SF	100	1
tio|SF	0	SR	100	1
tir|LF	0	SF	100	1
tiv|LR	1	LR	100	1
tiv|SF	2	SR	100	1
tiz|SF	0	SR	100	1
tka|--	1	LR	100	2
tka|SF	1	LR	50	4
tka|SR	0	SR	50	2
tke|SF	0	SF	100	1
tko|SF	0	SF	100	1
tku|SF	0	SF	100	1
tn|LF	0	SF	100	1
tni|--	0	SF	50	2
tni|LF	0	--	50	2
tni|SF	0	SF	67	3
tno|LF	0	SR	100	1
tno|SF	0	SF	100	1
tno|SR	0	SF	100	1
to|SF	0	SF	80	5
toj|LF	0	LR	100	1
tol|--	0	LF	100	1
tol|LF	0	SR	100	1
tom|--	1	SR	100	1
tom|SF	0	SF	100	2
tom|SR	0	SR	100	1
ton|LF	0	SR	50	2
ton|SF	0	SR	100	1
tor|LF	1	SR	67	3
tor|LR	0	SR	100	4
tor|SF	0	SR	75	4
tor|SR	1	SR	100	1
tos|LF	0	SF	100	1
tra|--	0	SR	100	1
tra|LF	0	SR	100	1
tra|SF	0	SR	100	1
tre|LF	0	--	100	1
tri|--	0	SR	100	1
tu|LR	0	LR	100	1
tu|SF	0	SF	100	2
tu|SR	0	SR	100	1
tuh|--	0	SF	100	1
tun|LF	0	SR	100	1
tun|SF	0	SR	50	2
tup|LF	0	LR	100	1
tup|SF	0	LR	100	1
tur|LF	0	SR	100	1
tur|SF	0	SF	100	1
tut|SF	0	SR	100	1
tuv|--	0	SF	100	1
tve|LF	0	SF	100	1
tvo|SR	1	LR	100	1
u|--	0	--	59	32
u|LF	0	--	61	126
u|LR	0	LR	100	8
u|SF	0	SF	67	92
u|SR	0	SR	52	176
ual|--	1	SR	100	1
ub|--	0	SR	100	1
ub|LF	0	SF	100	1
ub|SF	0	SR	100	1
uca|SF	1	LR	100	1
uci|SF	1	LR	100	2
uda|SF	0	SF	100	1
uga|LF	0	SR	50	2
uk|SF	1	SR	100	1
uka|SF	0	SF	100	1
uke|--	0	LF	100	1
ul|LF	0	LF	100	1
ula|SF	0	SF	100	2
ulj|LF	0	SR	100	1
um|LF	-1	SR	100	1
um|SR	0	SR	86	7
uma|LF	1	SR	100	1
un|--	0	SR	100	2
un|LF	0	SR	100	3
un|SF	0	SF	50	2
una|SF	0	SF	100	1
ung|LF	0	SR	100	1
ung|SF	0	SR	100	1
up|LF	0	SR	100	1
up|SF	0	SR	100	1
ur|--	0	SR	100	1
ur|LF	0	SF	75	4
ur|SF	0	SR	100	1
ura|LF	1	LR	50	2
ura|SF	0	SR	50	2
ura|SR	2	LR	100	5
urg|LF	0	SR	100	1
us|LF	0	LR	67	3
us|SF	0	SR	100	2
us|SR	0	SR	67	3
ust|LF	1	SR	100	1
ust|SF	0	SR	100	1
ut|--	0	LR	50	2
ut|LF	0	SR	100	1
ut|SF	0	SF	100	2
uta|LF	1	LR	100	1
uti|LF	0	SR	67	3
uti|SF	0	SR	33	3
uz|LF	0	SR	100	1
uće|LF	1	LR	100	1
ući|--	0	SR	100	1
ući|LF	0	SF	55	11
ući|SF	0	SR	40	15
uče|SF	0	LR	50	2
uš|LF	0	LF	100	1
uša|LF	0	SR	100	1
uša|LR	1	SR	100	1
uša|SF	1	SR	100	5
uša|SR	1	SR	100	2
už|LF	0	LF	100	1
v|--	0	SF	67	15
v|LF	0	LF	60	5
v|LR	0	LR	67	21
v|SF	0	SR	57	14
v|SR	0	SR	75	4
va|--	0	SF	50	10
va|LF	0	SF	44	9
va|LR	0	LR	75	12
va|SF	0	SF	52	21
va|SR	0	SR	50	2
vac|--	0	SF	67	3
vac|LF	0	SF	67	3
vac|SF	0	SF	100	3
vak|LR	0	SR	100	1
van|--	0	SF	100	1
van|LF	0	SF	100	1
van|LR	0	SF	100	2
van|SF	0	SF	75	4
van|SR	0	SF	100	1
var|--	0	SF	50	2
var|SF	0	SF	100	2
var|SR	1	SR	100	1
vat|LF	0	SR	100	1
vat|SF	1	SR	100	1
vač|SF	1	SR	100	1
vač|SR	2	SR	100	1
vca|--	0	SF	67	3
vca|LF	0	SF	100	2
vca|LR	0	LR	100	1
vca|SF	0	SF	100	2
vce|--	0	SF	100	1
vce|SF	0	SF	100	2
vci|--	0	LR	67	3
vci|LF	0	SF	67	3
vci|LR	0	SR	100	1
vci|SF	0	SF	67	3
vcu|--	0	SF	100	1
vcu|SF	0	SF	100	2
vde|LR	0	SF	100	1
ve|--	0	SF	50	2
ve|LF	0	LF	67	3
ve|LR	0	SF	50	4
ve|SF	0	SF	33	12
vec|SF	0	SF	100	1
ved|LF	0	SR	100	1
ven|LF	0	SF	100	1
ver|--	1	LR	100	1
vet|LF	0	SF	100	1
vi|--	0	SF	33	3
vi|LF	0	SF	29	7
vi|LR	0	LR	67	6
vi|SF	0	SF	42	19
vi|SR	0	SR	67	3
vid|SF	0	SR	33	3
vid|SR	1	SR	100	1
vig|SF	0	SF	100	1
vik|LF	0	SR	100	1
vil|LR	1	SR	100	1
vim|SF	0	LR	100	1
vit|--	1	SR	100	1
vit|LF	1	SR	75	4
vit|LR	1	SR	100	2
vit|SF	1	SR	100	1
vić|--	0	SR	100	1
vić|LF	0	LR	80	5
vić|LR	0	LR	100	2
vić|SF	1	LR	50	2
vić|SR	1	LR	100	2
vka|LR	0	SR	100	1
vka|SF	0	SF	50	2
vki|SF	0	SR	100	1
vni|--	0	SF	100	1
vni|LR	0	SF	80	5
vni|SF	0	SF	100	2
vni|SR	0	SF	100	1
vno|LR	0	SF	100	3
vo|--	0	SF	100	2
vo|LR	0	SF	100	1
vo|SF	0	SF	100	3
vo|SR	1	LF	100	1
vod|LF	0	SF	100	1
vod|SF	0	LR	67	3
vod|SR	1	SR	100	1
voj|--	0	SR	100	1
voj|SF	0	LR	67	3
vom|LR	0	LR	100	1
vor|LF	0	LR	100	1
vor|SF	0	SR	100	1
voz|SF	0	SF	50	4
vu|--	0	SF	100	1
vu|LR	0	LR	100	1
vu|SF	0	SF	100	1
vče|LF	0	SF	100	1
vče|SF	0	SF	100	2
vši|--	0	LR	47	17
vši|LF	0	LR	38	13
vši|LR	0	SR	67	12
vši|SF	0	SR	55	31
vši|SR	0	SR	89	9
z|--	0	SF	50	4
z|LR	0	SF	75	4
z|SF	0	SF	50	4
z|SR	0	SF	50	2
za|--	1	LR	100	1
za|LF	0	LR	100	1
za|LR	1	LR	100	1
za|SF	1	--	100	2
zac|SF	0	LR	100	1
zak|--	0	SR	100	2
zam|LF	1	SR	100	2
zam|LR	1	SR	100	1
zam|SF	2	SR	100	6
zam|SR	1	SR	100	1
zan|--	0	SF	67	3
zan|LR	0	--	100	1
zan|SF	0	SF	100	1
zan|SR	0	SR	100	1
zd|LF	0	SF	100	1
ze|LF	0	LR	67	3
zer|SF	1	SR	100	1
zi|--	0	SR	100	1
zi|LF	0	SF	100	1
zi|SF	1	LR	50	2
zin|LF	0	LR	100	1
zir|SF	1	SF	100	1
zit|--	1	SR	100	1
ziv|LR	0	SF	100	1
ziv|SF	0	SR	100	1
zić|LF	0	SR	100	1
zje|LF	0	--	100	1
zma|LF	1	SR	100	2
zma|LR	1	SR	100	1
zma|SF	1	SR	80	5
zma|SR	1	SR	100	1
zmi|LF	1	SR	100	1
zmi|SF	3	SR	100	2
zni|--	0	SF	50	2
zni|LF	0	LF	100	1
zni|LR	0	SF	100	1
zni|SF	0	SF	100	1
zni|SR	0	SR	100	1
zno|LF	0	LF	100	1
zno|LR	0	--	100	1
zno|SF	0	SF	100	1
zo|--	0	SR	100	1
zo|LF	0	SF	100	1
zo|SR	0	SR	100	1
zor|SF	0	LR	50	4
zor|SR	-1	SF	100	1
ć|--	0	LR	50	10
ć|LF	0	SR	57	7
ć|LR	0	LR	33	3
ć|SF	0	LR	38	24
ć|SR	0	SR	57	7
ća|LF	1	SR	86	7
ća|LR	1	--	50	2
ća|SF	1	SR	82	11
ća|SR	0	SR	67	3
ćaj|LF	0	SF	100	1
ćan|SF	0	SR	100	1
ćar|SF	0	SR	100	1
će|--	1	LR	100	1
će|LF	1	LR	100	1
će|LR	0	SR	100	1
će|SF	0	SR	100	2
ći|--	0	LR	40	15
ći|LF	0	LR	50	26
ći|LR	0	LR	67	6
ći|SF	0	SR	38	50
ći|SR	0	SR	78	9
ćom|LR	1	SR	100	1
ću|LR	0	SF	100	1
ću|SF	0	LF	100	2
ću|SR	0	SF	100	1
č|--	0	SR	100	16
č|LF	0	SR	100	1
č|LR	0	SR	100	6
č|SF	0	SR	75	12
č|SR	0	SR	100	1
ča|--	0	SR	67	3
ča|LF	0	--	50	2
ča|LR	0	SR	100	2
ča|SF	0	SR	67	6
ča|SR	1	SR	50	2
čac|SF	1	--	50	2
čad|--	0	SF	100	1
čad|SR	0	SR	100	1
čak|--	1	SR	100	1
čak|LF	1	LR	100	1
čan|--	0	SR	100	4
čan|LF	0	SR	100	3
čan|LR	0	SF	100	1
čan|SF	0	SR	80	5
čan|SR	0	SR	100	2
čar|--	0	SR	100	3
čar|LF	0	SR	60	5
čar|LR	0	SR	100	1
čar|SF	0	LR	50	2
čar|SR	1	SR	67	3
čas|SF	0	SF	100	1
čat|SF	0	SR	100	1
čav|LF	0	SF	100	1
čav|LR	0	SR	100	1
čav|SF	0	SF	100	1
čav|SR	0	SR	100	1
če|--	0	LF	29	7
če|LF	0	LF	77	26
če|LR	0	LR	79	14
če|SF	0	SF	64	39
če|SR	0	SR	72	32
čeg|SF	0	SF	100	1
čep|SF	0	SR	100	1
čer|SF	0	SF	100	1
či|LF	0	SF	100	2
či|SF	0	LR	100	1
čik|SR	1	SR	100	1
čim|SF	0	SF	100	1
čin|LF	0	LF	50	2
čin|SF	0	LF	33	3
čiv|SR	1	SR	100	1
čić|--	0	SR	100	1
čić|LF	0	SR	40	5
čić|LR	0	LR	100	1
čić|SF	0	SR	100	6
čić|SR	1	SR	100	4
čje|SF	0	SR	100	1
čka|LF	0	SR	100	1
čka|SF	0	SF	100	1
čka|SR	0	SR	100	1
čki|--	0	SR	67	6
čki|LF	0	LF	44	9
čki|LR	0	LR	50	10
čki|SF	0	SR	58	12
čki|SR	0	SR	100	11
čna|SR	1	SR	50	2
čni|--	0	SR	100	2
čni|LF	0	SR	100	3
čni|LR	0	SF	50	2
čni|SF	0	SR	67	6
čni|SR	0	SR	100	2
čno|LF	0	SR	100	1
čno|LR	0	SF	100	1
čno|SF	0	SR	100	4
đ|SF	0	SF	100	1
đa|SF	0	--	67	3
đe|LR	0	SR	100	1
đe|SR	1	LR	100	1
đen|LR	0	SR	100	1
đu|SF	0	SF	100	1
š|--	0	SR	67	9
š|LF	0	SR	67	6
š|LR	0	SR	75	4
š|SF	0	SR	83	6
š|SR	1	SR	71	7
ša|--	0	SF	50	2
ša|LF	0	SR	33	3
ša|LR	0	SR	50	2
ša|SF	0	SF	75	4
šaf|LF	0	SR	100	1
šak|LF	1	LR	100	1
šan|LF	0	SF	100	1
šan|LR	0	SF	100	1
šar|--	1	SR	100	1
šav|LF	0	SR	100	1
šav|SF	1	SR	100	1
šca|--	1	LR	100	2
šca|LF	1	LR	100	1
šca|SF	0	SF	100	1
šca|SR	1	LR	100	1
šce|--	0	SR	50	2
šce|LF	1	LR	100	1
šce|SF	0	SF	100	1
šce|SR	1	SR	100	1
še|--	0	SR	100	1
še|LF	0	SF	100	1
še|LR	0	LR	67	3
ši|LF	0	LF	75	4
ši|LR	0	SR	100	3
ši|SF	0	SF	60	5
ši|SR	0	SR	53	32
šin|--	1	SR	100	1
šić|--	0	SF	100	1
šić|LF	0	SF	50	2
ška|--	0	SR	100	1
ška|LF	0	SR	50	2
ški|SR	1	SR	100	1
ško|SR	0	SR	100	1
šla|LF	0	--	100	1
šle|LF	0	SR	100	1
šli|LF	0	--	100	1
šlo|LF	0	SR	100	1
šlu|LF	0	SR	100	1
šni|--	0	SR	100	1
šni|LF	0	SF	100	1
šni|LR	0	SF	100	1
šni|SF	0	SF	100	1
šno|LF	0	SF	100	1
šno|SF	0	SF	100	1
št|SF	0	LF	100	1
šta|SF	1	SR	50	2
šta|SR	1	SR	100	1
šte|--	0	SF	50	2
šte|LF	0	SF	100	3
šte|LR	0	SR	100	1
šte|SF	0	SF	57	7
šte|SR	0	SR	100	3
štu|SF	1	SR	100	1
šul|SF	0	LF	100	1
šun|--	0	SR	100	1
šus|SF	0	SF	100	1
šće|LF	0	SR	100	1
