# Serbo-Croatian accent lexicon — word<TAB>stressed-nucleus ordinal (0-based)<TAB>accent.
# The accent is the four-way pitch system: SR short-rising, LR long-rising, SF short-falling,
# LF long-falling, and `--` = the position is known but two contours are recorded for this
# spelling (grâd/grȁd), so the engine emits ˈ and withholds the tone rather than guessing.
# Position is emitted as ˈ; the accent becomes a Chao tone letter + length.
# Shared by the sr / hr / bs engines, which all run serbian.ts's g2p. A nucleus is a vowel OR a syllabic ⟨r⟩.
# From kaikki.org Serbo-Croatian (Wiktionary extract, CC-BY-SA) — built from the ACCENTED
# ORTHOGRAPHY (rijéka), not the IPA (/rjěːka/), which has a different nucleus count under the
# Ijekavian ⟨ije⟩ reflex. Both scripts. See tools/serbian/build_sh_stress_lexicon.py.
дијалог	1	SR
дијаманата	1	SR
дијамант	1	--
дијаметралан	0	SF
дијаметрални	0	SF
дијаметрално	0	SF
дијана	1	SR
дијапазон	2	SR
дијареја	2	LR
дијафан	0	SR
дијафни	0	SR
дијафрагма	2	SR
дијафрагми	2	SR
дијахронија	2	SR
дијела	1	LR
дијелећи	1	LR
дијелити	1	LR
дијелови	1	LR
дијелом	1	LR
дијета	1	LR
дијете	1	--
дијељење	1	LR
диљем	0	LF
диња	0	--
дићи	0	SF
длака	0	--
длакав	0	SF
длакави	0	SF
длакавост	0	SF
длакавости	0	SF
длакавошћу	0	SF
длан	0	SF
длана	0	SF
длане	0	SF
дланова	0	SF
дланове	0	SF
дланови	0	SR
длановима	0	SF
длановник	0	SR
дланом	0	SF
длану	0	--
длаци	0	SF
длачица	0	SF
длето	0	LR
длибина	1	LR
длибок	1	LR
длијето	1	LR
длијетце	1	LR
дмитровић	0	SF
дна	0	--
дневни	0	LF
дневник	0	LF
дневница	0	LF
дневно	0	LF
днина	0	SR
дно	0	SF
до	0	--
доајен	1	SR
доб	0	LF
доба	0	LF
добављач	1	SR
добављача	2	LR
добављив	1	SR
добављиви	1	SR
добар	0	SF
добара	1	LR
добацивати	2	LR
добацивање	2	LR
добацивши	1	LR
добацити	1	LR
добацујући	1	SR
добивати	1	LR
добивајући	1	LR
добивање	1	LR
добивши	0	SF
добит	0	SF
добитак	1	LR
добитака	0	SR
добити	0	SR
добитима	1	LR
добитка	1	LR
добитник	0	SR
добитница	0	SR
добици	1	LR
добијати	1	SF
добиће	1	LR
добићу	0	SF
добој	0	SR
добојка	0	SR
добојлија	1	SR
добојчанка	0	SR
добра	0	SR
добри	0	SF
добрињ	0	SR
добро	0	SR
добробит	0	SF
доброво	1	LF
добровољац	2	LR
добровољаца	1	SR
добровољче	0	SF
добродошао	2	SR
добродошли	2	SR
добродошлица	2	SR
добродушан	1	SR
добродушна	1	SR
добродушне	1	SR
добродушни	1	SR
добродушним	1	SR
добродушнима	1	SR
добродушних	1	SR
добродушнија	2	SR
добродушније	2	SR
добродушнијег	2	SR
добродушнијега	2	SR
добродушнијем	2	SR
добродушнијему	2	SR
добродушнији	2	SR
добродушнијим	2	SR
добродушнијима	2	SR
добродушнијих	2	SR
добродушнијом	2	SR
добродушнијој	2	SR
добродушнију	2	SR
добродушно	1	SR
добродушног	1	SR
добродушнога	1	SR
добродушном	1	SR
добродушноме	1	SR
добродушному	1	SR
добродушној	1	SR
добродушну	1	SR
добронамеран	2	LR
добронамерни	2	LR
добронамјеран	2	LR
добронамјерни	2	LR
доброслав	0	SR
добротвор	0	SF
добротворан	0	SF
добротворка	0	SF
добротворни	0	SF
добротски	0	SF
доброхотан	0	SF
доброхотни	0	SF
доброчинац	2	LR
доброчинаца	1	SR
доброчинитељ	2	SR
доброчинстава	2	LR
доброчинство	2	LR
доброчинца	1	SR
доброчинци	2	LR
доброћанин	0	SF
доброћанка	0	SF
доброћудан	0	SF
довде	0	LR
довевши	0	SR
доведавши	1	SR
довезавши	1	SR
довек	0	SF
довека	0	SF
довик	0	SF
довика	0	SF
довикивати	2	LR
довикивање	2	LR
довикнувши	1	LR
довикнути	1	LR
довикујући	1	SR
довитљив	1	SR
довитљиви	1	SR
довиђења	2	LR
довијек	0	SF
довијека	0	SF
доводећи	0	SR
доводити	1	SR
довожење	0	SR
довозећи	0	SR
довозити	1	SR
довођење	0	SR
довољан	0	SF
довољни	0	SF
довољно	0	SF
довршетак	2	LR
довршетака	1	SR
довршетка	2	LR
довршеци	2	LR
довршење	2	LR
довршити	1	LR
догађати	1	LR
догађај	0	SF
догађаје	0	SF
догађајем	0	SF
догађаји	0	SF
догађајима	2	LR
догађајући	1	LR
догађање	1	LR
догма	0	--
догматски	0	SR
догми	0	LF
договарати	2	LR
договарајући	2	LR
договарање	2	LR
договор	0	SF
договоре	0	SF
договори	0	SF
договоривши	2	SR
договорима	2	SR
договорити	2	SR
договором	0	SF
догодивши	1	SR
догодити	1	SR
додавати	1	LR
додавање	1	LR
додавши	0	SR
додатак	1	LR
додатака	0	SR
додатан	0	SF
додати	0	SR
додатни	0	SF
додатно	0	SF
додатци	1	LR
додаци	1	LR
доделивши	1	LR
доделити	1	LR
додељивати	2	LR
додељивање	2	LR
додељујући	1	SR
додик	0	SR
додиривати	2	LR
додиривање	2	LR
додирнувши	1	LR
додирнути	1	LR
додирујући	1	SR
додирљив	1	SR
додирљиви	1	SR
додијеливши	2	LR
додијелити	2	LR
додуше	1	LR
додјељивати	2	LR
додјељивање	2	LR
додјељујући	1	SR
доживевши	1	LR
доживети	1	LR
доживотан	0	SF
доживотни	0	SF
доживотно	0	SF
доживјевши	1	LR
доживјети	1	LR
доживљавати	2	LR
доживљавајући	2	LR
доживљавање	2	LR
доживљај	0	SF
доза	0	LR
дозвавши	0	SR
дозвати	0	SR
дозвола	0	SF
дозволивши	1	SR
дозволити	1	SR
дозвољавати	2	LR
дозвољавајући	2	LR
дозвољавање	2	LR
дозивати	1	LR
дозивајући	1	LR
дозивање	1	LR
дозивљући	0	SR
дознавати	1	LR
дознавајући	1	LR
дознавање	1	LR
дознавши	0	SR
дознати	0	SR
доигравање	2	LR
доиста	0	SF
док	0	SF
дока	0	SR
доказ	0	SF
доказавши	1	LR
доказати	1	LR
доказив	1	SR
доказивати	2	LR
доказивање	2	LR
доказиви	1	SR
доказујући	1	SR
докапитализација	5	LR
докле	0	LR
докови	0	SR
доколица	0	SR
докон	0	SR
докони	0	SR
доконица	0	SR
докрајчити	0	SR
доксологија	2	SR
доктор	0	SF
докторанада	1	SR
докторанд	1	SR
докторат	1	SR
доктората	2	LR
докториравши	2	LR
докторирати	2	LR
докторирајући	2	LR
докторирање	2	LR
докторица	0	SF
докторка	0	SF
докторски	0	SF
доктрина	1	LR
докуменат	1	SR
докумената	1	SR
документ	1	SR
документаран	0	SF
документарни	0	SF
документација	3	LR
докурчити	0	SR
докучивати	2	LR
докучивање	2	LR
докучивши	1	LR
докучити	1	LR
докучујући	1	SR
дол	0	LF
дола	0	SF
долажење	0	SR
долазак	0	SR
долазећи	0	SR
долазити	0	SR
долама	0	--
долар	0	SF
доле	0	SF
долечина	2	LR
доли	0	--
доликовати	0	SR
доликовање	0	SR
доликујући	0	SR
долима	0	SF
долина	1	--
доличење	0	SR
доличећи	0	SR
доличити	0	SR
долова	0	SR
долове	0	SR
долови	0	SR
доловима	0	SR
долом	0	SF
долорес	0	SR
долу	0	--
дом	0	--
дома	0	--
домагој	0	SF
домар	0	SR
домара	1	LR
домаћи	0	SR
домаћин	1	SR
домаћиница	1	SR
домаћински	1	SR
домаћинстава	1	SR
домаћинство	2	LR
домаћица	1	SR
доме	0	SF
домет	0	LR
доминантан	2	SR
доминантни	2	SR
доминација	2	LR
доминика	1	SR
доминиравши	2	LR
доминирати	2	LR
доминирајући	2	LR
доминирање	2	LR
домисливши	0	SR
домислити	0	SR
домишљат	0	SR
домишљатост	0	SR
домишљајући	1	LR
домишљање	1	LR
домић	0	LR
домова	0	SR
домове	0	SR
домови	0	SR
домовима	0	SR
домовина	0	SR
домовински	0	SR
домовница	1	LR
домом	0	SF
домородац	2	LR
домородаца	1	SR
домороца	2	LR
домороци	2	LR
домословље	0	SR
домољуб	0	SF
домољубље	0	SF
дому	0	SR
донатор	0	SR
донација	1	LR
доневши	0	SR
донекле	0	SR
донесавши	1	SR
донести	0	SR
донети	0	SR
донијевши	0	SR
донијети	0	SR
донос	0	SR
доносећи	0	SR
доносити	1	SR
доношење	0	SR
дооде	1	LR
доодеше	1	LR
доодешев	1	LR
доодешем	1	LR
доодење	2	LR
доодив	1	LR
доодила	2	LR
доодим	1	LR
доодија	2	LR
допавши	0	SR
допадати	0	SR
допадајући	0	SR
допадање	0	SR
допасти	0	SR
допиздити	1	LR
допирати	0	SR
допирање	0	SR
допирући	0	SR
дописавши	1	LR
дописати	1	LR
дописивати	2	LR
дописивање	2	LR
дописник	0	SR
дописница	0	SR
дописници	0	SR
дописниче	0	SR
дописујући	1	SR
доплатити	1	LR
допливавши	0	SR
допливати	0	SR
допловивши	1	SR
допловити	1	SR
доподне	1	LR
допрвши	0	SR
допревши	0	SR
допремати	1	LR
допремајући	1	LR
допремање	1	LR
допремивши	1	LR
допремити	1	LR
допрети	0	SR
доприневши	1	SR
допринети	1	SR
допринијевши	1	SR
допринијети	1	SR
допринос	0	SF
доприносећи	1	SR
доприносити	2	SR
доприношење	1	SR
допријевши	0	SR
допријети	0	SR
допуна	0	SF
допунбени	0	SR
допунивши	0	SR
допунити	0	SR
допунски	0	SR
допуст	0	SR
допустив	1	SR
допустиви	1	SR
допустиво	1	SR
допустивши	1	SR
допустити	1	SR
допуштати	1	LR
допуштајући	1	LR
допуштање	1	LR
допуштење	2	LR
допуњавати	2	LR
допуњавајући	2	LR
допуњавање	2	LR
дорадивши	1	LR
дорадити	1	LR
дорађивати	2	LR
дорађивање	2	LR
дорађујући	1	SR
дорећи	0	SR
доротеа	2	LR
доротеја	2	LR
дорски	0	LF
доручак	0	SR
доручковавши	0	SR
доручковати	0	SR
доручковање	0	SR
доручкујући	0	SR
досад	0	SR
досада	0	--
досадан	0	SF
досадашњи	1	SR
досадањи	1	SR
досадивши	1	LR
досадити	1	LR
досадни	0	SF
досађивати	2	LR
досађивање	2	LR
досађујући	1	SR
досег	0	SF
досегавши	0	SR
досегнувши	0	SR
досегнути	1	LR
досежући	1	LR
досезати	1	LR
досезање	1	LR
доселивши	1	SR
доселити	1	SR
досетка	0	SR
досетљив	1	SR
досетљиви	1	SR
досетљиво	1	SR
досетљивост	1	SR
досетљивости	1	SR
досетљивошћу	1	SR
досељавати	2	LR
досељавајући	2	LR
досељавање	2	LR
досељеник	2	SR
досељеника	3	LR
досељеница	2	SR
досељеници	3	LR
досељениче	0	SF
досећи	0	SR
досле	0	SF
доследан	0	SR
доследни	0	SR
доследно	0	SR
доследност	0	SR
доследности	0	SR
доследношћу	0	SR
дослије	0	SF
дослован	0	LR
дословни	0	LR
дословно	0	LR
доспевати	1	LR
доспевајући	1	LR
доспевање	1	LR
доспевши	0	SR
доспети	0	SR
доспијевати	2	LR
доспијевајући	2	LR
доспијевање	2	LR
доспјевши	0	SR
доспјети	0	SR
доста	0	SF
достава	0	SF
доставивши	0	SR
доставити	0	SR
доставни	0	SF
достављати	0	SR
достављајући	0	SR
достављање	0	SR
достајати	0	SR
достајање	0	SR
достајући	0	SR
достигнувши	0	SR
достигнути	0	SR
достигнуће	2	LR
достижан	0	SF
достижни	0	SF
достизати	0	SR
достизање	0	SR
достићи	0	SR
достојан	0	LR
достојанство	2	SR
достојни	0	LR
достојно	0	LR
доступан	0	SR
доступни	0	SR
доступност	0	SR
доступности	0	SR
доступношћу	0	SR
досје	0	SR
досјетка	0	SR
досјетљив	1	SR
досјетљиви	1	SR
досјетљиво	1	SR
досјетљивост	1	SR
досјетљивости	1	SR
досјетљивошћу	1	SR
досље	0	SF
досљедан	0	SR
досљедни	0	SR
досљедно	0	SR
досљедност	0	SR
досљедности	0	SR
досљедношћу	0	SR
дотад	0	SR
дотада	0	SR
дотискавши	0	SR
дотискати	0	SR
дотискивати	2	LR
дотискивање	2	LR
дотискујући	1	SR
дотични	0	SR
дотрчавати	2	LR
дотрчавајући	2	LR
дотрчавање	2	LR
дотрчавши	1	SR
дотрчати	1	SR
доушник	0	SR
доушници	0	SR
доушниче	0	SR
дохват	0	SF
дохватан	0	SF
дохвате	0	SF
дохвати	0	SF
дохвативши	0	SR
дохватима	1	LR
дохватити	0	SR
дохватни	0	SF
дохватом	0	SF
дохватљив	1	SR
дохватљиви	1	SR
дохваћати	0	SR
дохваћајући	0	SR
дохваћање	0	SR
доходак	0	SR
дочаравати	2	LR
дочаравајући	2	LR
дочаравање	2	LR
дочаравши	1	LR
дочарати	1	LR
дочарив	1	SR
дочарливи	1	SR
дочарљив	1	SR
дочарљиви	1	SR
дочасник	0	SR
дочасница	1	LF
дочек	0	SR
дочека	0	--
дочекавши	0	SR
дочекати	0	SR
дочекивати	2	LR
дочекивање	2	LR
дочекујући	1	SR
дочепати	1	SR
дочим	0	SR
дошашће	1	LR
доштампавати	2	LR
доштампавајући	2	LR
доштампавање	2	LR
доштампавши	0	SR
доштампати	0	SR
дошја	1	LR
дошљак	0	SR
дошљака	1	LR
дошљакиња	1	SR
дошљаци	1	LR
дошљаче	0	SF
дођош	0	LF
дођоша	0	LF
дођоше	0	LF
дођошем	0	LF
дођоши	0	LF
дођошима	0	LF
дођошу	0	LF
дојава	0	SF
дојавивши	1	LR
дојавити	1	LR
дојављивати	2	LR
дојављивање	2	LR
дојављујући	1	SR
дојака	0	SF
дојам	0	LR
дојахавши	0	SR
дојахати	0	SR
дојдев	0	LR
дојдем	0	LR
дојдо	1	LR
дојење	0	SR
дојећи	0	SR
дојити	0	SR
дојиља	0	SR
дојка	0	LF
дојки	0	LF
дојма	0	LR
дојмови	0	LR
дојци	0	LF
доље	0	SF
дољен	0	SR
доњи	0	LF
доћи	0	--
драва	0	LR
дравидски	0	SR
дравски	0	LF
драг	0	LF
драга	0	--
драган	0	SR
драгана	0	SR
драгати	0	LR
драгајући	0	LR
драгање	0	LR
драги	0	LF
драгинић	0	SR
драгица	0	LF
драгић	0	LR
драго	0	LF
драгомир	0	SF
драгослав	0	SF
драгоцен	1	SR
драгоцени	1	SR
драгоценост	1	SR
драгоцјен	1	SR
драгоцјени	1	SR
драгоцјеност	1	SR
драгој	0	LF
драгољуб	0	SF
драгстор	0	SR
драгун	0	SR
драгутин	1	SR
драгуљ	0	SR
драгуља	1	LR
драж	0	LF
дражба	0	--
дражби	0	SR
драже	0	SF
дражен	0	SR
дражесни	0	SF
дражестан	0	SF
дражење	0	LR
дражећи	0	LR
дражи	0	SF
дражити	0	LR
дражица	0	SR
дрази	0	SF
драма	0	--
драматичан	1	SR
драматични	1	SR
драматично	1	SR
драматургија	2	SR
драмски	0	LF
драстичан	0	SR
драстични	0	SR
драстично	0	SR
драти	0	SF
драхма	0	SR
драхми	0	SR
драч	0	SF
драча	0	--
драчевице	0	SF
драчом	0	SF
драчу	0	SF
драјвер	0	SR
дрвар	0	SR
дрвара	1	LR
дрваца	0	LF
дрвен	0	SF
дрвенаст	0	SF
дрвенасти	0	SF
дрвени	0	SF
дрвено	0	SF
дрвета	0	SF
дрветима	1	SR
дрветом	0	SF
дрвету	0	SF
дрвеће	0	SR
дрвни	0	LF
дрво	0	SF
дрводеља	1	SR
дрводјеља	1	SR
дрворед	0	SF
дрворез	0	SF
дрворезац	2	LR
дрворезаца	1	SR
дрворесца	2	LR
дрворесци	2	LR
дрвосеча	1	SR
дрвосјеча	1	SR
дрвца	0	LR
дрвце	0	LR
дрвцета	0	LR
дрвље	0	LF
дребанг	0	LR
дребанк	0	LR
древан	0	LF
древен	0	SR
древни	0	LF
древност	0	LR
древности	0	LR
древношћу	0	LR
древо	0	LF
дреер	0	SF
дрезга	0	SR
дрек	0	SF
дрека	0	--
дрем	0	LF
дремати	0	LR
дремашина	0	LF
дремајући	0	LR
дремање	0	LR
дремеж	0	LR
дремежа	0	LR
дремеже	0	LR
дремежи	0	LR
дремежима	0	LR
дремежом	0	LR
дремежу	0	LR
дремнувши	0	SF
дремнути	0	SF
дремљив	0	SR
дремљиви	0	SR
дремљиво	0	SR
дремљивост	0	SR
дремљивости	0	SR
дремљивошћу	0	SR
дрен	0	SF
дрена	0	SR
дренови	0	SR
дрес	0	SF
дреса	0	SR
дресиравши	1	LR
дресирати	1	LR
дресирајући	1	LR
дресирање	1	LR
дресови	0	SR
дретава	0	SF
дретар	0	SF
дретва	0	SF
дретви	0	SF
дреци	0	SF
дрешка	0	LR
дреја	0	LR
дрејер	0	SF
дрење	0	SF
држава	0	SR
државица	0	SR
државни	0	SR
државнички	0	SR
државши	0	SR
држављани	0	SR
држављанин	0	SR
држављанка	0	SR
држављанки	0	SR
држављанстава	1	SR
држављанства	1	SR
држак	0	SF
држака	0	--
држати	0	SR
држаци	1	LR
држање	0	SR
држећи	0	SR
држислав	0	SF
дрзак	0	SF
дрзник	0	SF
дрзница	0	SF
дрзници	0	SF
дрзниче	0	SF
дрзнувши	0	SF
дрзнути	0	SF
дриблати	0	SF
дриблајући	0	SF
дриблање	0	SF
дриво	0	LF
дрина	0	LR
дринопољ	1	SR
дринопоља	1	SR
дринопољем	1	SR
дринопољу	1	SR
дринчић	0	LF
дрито	0	SF
дријево	1	LF
дријем	1	LF
дријемати	1	LR
дријемајући	1	LR
дријемање	1	LR
дријемеж	1	LR
дријен	1	LF
дркати	0	SF
дркајући	0	SF
дркање	0	SF
дркаџија	0	SF
дрмати	0	SF
дрмајући	0	SF
дрмање	0	SF
дрниш	0	SR
дроб	0	LF
дроба	0	SF
дробан	0	SF
дробећи	0	SR
дробити	0	SR
дробови	0	SR
дробљење	0	SR
дробњак	0	SR
дрога	0	LR
дрогиравши	1	LR
дрогирати	1	LR
дрогирајући	1	LR
дрогирање	1	LR
дрогош	0	LF
дрогоша	0	LF
дрогоше	0	LF
дрогошем	0	LF
дрогоши	0	LF
дрогошима	0	LF
дрогошу	0	LF
дрозд	0	SF
дрозда	0	SR
дроздови	0	SR
дромбуља	0	SR
дромбуљама	0	SR
дромбуље	0	SR
дромбуљи	0	SR
дромбуљо	0	SR
дромбуљом	0	SR
дромбуљу	0	SR
дрот	0	SF
дрота	0	SR
дротови	0	SR
дроља	0	--
дрски	0	SF
дрско	0	SF
дрскост	0	SF
дрскости	0	SF
дрскошћу	0	SF
дртав	0	LR
друг	0	LF
друга	0	LF
другар	0	SR
другара	1	LR
другаре	1	LR
другари	1	LR
другарима	1	LR
другарица	0	LF
другарице	0	LF
другаром	1	LR
другару	1	LR
другачије	1	SR
другачији	1	SR
другде	0	SF
другдје	0	SF
друге	0	LF
други	0	SF
другова	1	LR
другове	0	SF
другови	0	SF
друговима	1	SR
другом	0	LF
другу	0	LF
дружба	0	SR
друже	0	LF
дружељубив	2	SR
дружељубиви	2	SR
дружељубиво	2	SR
дружељубивост	2	SR
дружељубивости	2	SR
дружељубивошћу	2	SR
дружење	0	LR
дружећи	0	LR
дружина	0	SR
дружити	0	LR
друзи	0	LF
друзима	0	LR
друкчије	0	SR
друкчији	0	SR
друкше	0	LR
друм	0	SF
друма	0	SR
друме	0	SF
друмова	0	SR
друмове	0	SR
друмови	0	SR
друмовима	0	SR
друмом	0	SR
друму	0	SR
друштава	0	LF
друштвен	0	SF
друштвени	0	SF
друштво	0	LR
друштвословље	0	SR
дрхтав	0	SF
дрхтавац	0	SF
дрхтаваца	0	SF
дрхтави	0	SF
дрхтавца	0	SF
дрхтавци	0	SF
дрхтати	0	SR
дрхтај	0	SF
дрхтање	0	SR
дрхтећи	0	SR
дрхтјети	0	SR
дршка	0	SF
дршци	0	SF
дршћући	0	SF
дуализам	2	SR
дуализма	2	SR
дуб	0	LF
дуба	0	LF
дубе	0	LF
дубење	0	LR
дубећи	0	LR
дубина	1	SR
дубинама	1	SR
дубино	0	SF
дубином	1	SR
дубину	0	SF
дубити	0	LR
дубова	1	LR
дубове	0	SF
дубови	0	SF
дубовима	1	SR
дубок	0	SR
дубоки	0	SR
дубоко	1	SR
дубокоуман	0	SF
дубокоумни	0	SF
дубом	0	LF
дубрава	0	SR
дубравица	0	SR
дубравка	0	SR
дубровачки	0	SR
дубровка	0	SR
дубровник	0	SR
дубровниче	0	SR
дубровчанин	0	SR
дубу	0	--
дубући	0	LR
дубљење	0	LR
дубљи	0	SF
дубљина	1	SR
дуван	0	SR
дувана	1	LR
дувар	0	SF
дувати	0	LR
дувајући	0	LR
дување	0	LR
дувањка	0	LR
дувно	0	LR
дувнувши	0	LR
дувнути	0	LR
дувњак	0	SR
дуг	0	--
дуга	0	LR
дугачак	1	SR
дугачки	1	SR
дугајлија	1	SR
дуги	0	SF
дугмад	0	SF
дугмади	0	SF
дугмађу	0	SF
дугме	0	SR
дуго	0	SF
дугова	1	LR
дуговати	1	SR
дуговање	1	SR
дугове	0	SF
дуговечан	0	SF
дуговечни	0	SF
дугови	0	SF
дуговима	1	SR
дуговјечан	0	SF
дуговјечни	0	SF
дугокос	0	SF
дугокоси	0	SF
дугом	0	LF
дугоног	1	SR
дугоноги	1	SR
дугорочан	0	SF
дугорочни	0	SF
дугорочно	0	SF
дуготрајан	0	SF
дуготрајни	0	SF
дуготрајно	0	SF
дугу	0	--
дугујући	0	SR
дуд	0	SF
дуж	0	--
дужан	0	LR
дужд	0	SF
дуже	0	LF
дужи	0	--
дужима	0	LR
дужина	1	SR
дужинама	1	SR
дужино	0	SF
дужином	1	SR
дужину	0	SF
дужни	0	LF
дужник	0	SR
дужника	1	LR
дужници	1	LR
дужносник	0	LR
дужносница	0	LR
дужносници	0	LR
дужносниче	0	LR
дужност	0	LR
дужју	0	LF
дукат	0	SR
дуката	0	--
дулеци	0	SR
думанчић	0	SR
дунав	0	SR
дунавски	0	SF
дундовић	0	LR
дунст	0	SF
дунстати	0	SF
дунувши	0	LR
дунути	0	LR
дупе	0	SF
дупеглавац	1	SR
дупелизац	2	LR
дупенце	1	LR
дупин	0	SR
дупина	1	LR
дупли	0	SF
дупликат	1	SR
дупликата	2	LR
дупсти	0	LF
дурати	0	SR
дурашан	0	SF
дурашни	0	SF
дурајући	0	SR
дурање	0	SR
дурбин	0	SR
дурбина	1	LR
дурбине	1	LR
дурбини	1	LR
дурбинима	1	LR
дурбином	1	LR
дурбину	1	LR
дурмитор	0	SR
дурхцуг	0	SR
дуси	0	SF
дусима	0	SF
дух	0	SF
духа	0	LF
духан	0	SR
духана	1	LR
духати	0	LR
духајући	0	LR
духање	0	LR
духе	0	SF
духнувши	0	LR
духнути	0	LR
духова	0	SR
духован	0	SR
духове	0	SR
духови	0	SR
духовима	0	SR
духовит	1	SR
духовити	1	SR
духовни	0	SR
духовник	1	SR
духовно	0	SR
душа	0	LR
душама	0	SR
душан	0	SR
душе	0	--
душек	0	SR
души	0	--
душик	0	SR
душика	1	LR
душица	0	SR
душман	0	--
душмани	0	SF
душманин	0	SF
душманлук	0	SF
душник	0	SR
душо	0	LF
душом	0	LR
душу	0	LF
дуљина	1	--
дуња	0	SF
дуњалук	1	LR
дуњарица	1	SR
дућан	0	SR
дућана	1	LR
дјeвер	0	SF
дјева	0	LR
дјевац	0	LR
дјеваца	0	LF
дјевер	0	SF
дјеверуша	1	SR
дјевица	0	SR
дјевојака	0	SR
дјевојка	0	SR
дјевојкама	0	SR
дјевојке	0	SR
дјевојки	0	SR
дјевојко	0	SR
дјевојком	0	SR
дјевојку	0	SR
дјевојци	0	SR
дјевојчад	0	SR
дјевојче	0	SR
дјевојчица	1	SR
дјевојчицама	1	SR
дјевојчице	1	SR
дјевојчици	1	SR
дјевојчицом	1	SR
дјевојчицу	1	SR
дјевојчурак	2	LR
дјевојчурака	1	SR
дјевојчурка	2	LR
дјевојчурци	2	LR
дјевојчуљак	2	LR
дјевојчуљака	1	SR
дјевојчуљка	2	LR
дјевојчуљци	2	LR
дјед	0	SF
дједови	0	SR
дједовина	0	SR
дјела	0	LF
дјелатан	0	--
дјелати	0	SF
дјелатни	0	--
дјелатник	0	SR
дјелатница	0	SF
дјелатници	0	SR
дјелатниче	0	SR
дјелатност	1	LR
дјелатности	1	LR
дјелатношћу	1	LR
дјелајући	0	SF
дјелање	0	SF
дјелимично	0	SF
дјелић	0	SR
дјело	0	SF
дјеловати	0	SF
дјеловање	0	SF
дјелокруг	0	SF
дјеломице	0	SF
дјеломичан	0	SF
дјеломични	0	SF
дјеломично	0	SF
дјелотворан	0	SF
дјелотворни	0	SF
дјелотворно	0	SF
дјелотворност	2	LR
дјелујући	0	SF
дјетао	0	SR
дјетелина	0	SF
дјетенце	1	LR
дјетета	0	SR
дјететом	0	SR
дјетету	0	SR
дјетешаца	0	SF
дјетешца	1	LR
дјетешце	0	SR
дјетињаст	0	SR
дјетињасти	0	SR
дјетињасто	0	SR
дјетињи	0	SR
дјетињстава	0	SR
дјетињства	1	LR
дјетињство	0	SR
дјетић	0	SF
дјетлић	0	SF
дјеца	0	SR
дјеце	0	SR
дјецо	0	SF
дјечак	0	SR
дјечака	1	LR
дјечаке	1	LR
дјечаком	1	LR
дјечаку	1	LR
дјечаци	1	LR
дјечацима	1	LR
дјечаче	0	SF
дјечаштво	1	LR
дјечји	0	SR
дјељив	0	SR
дјељиви	0	SR
е	0	--
ебановина	0	SR
евакуација	3	LR
евакуирати	3	LR
еванђеоски	3	SR
еванђеље	1	SR
еве	1	LR
евентуалан	0	SF
евентуални	0	SF
евентуално	0	SF
евидентан	2	SR
евидентни	2	SR
евидентно	2	SR
евлад	0	SR
ево	0	SF
еволвирати	2	LR
еволуирати	3	LR
еволуционизам	5	SR
еволуционизма	5	SR
еволуционист	4	SR
еволуција	2	LR
еволуцијски	2	LR
евро	0	SR
европа	1	LR
европски	0	SR
европљанин	1	LR
европљанка	1	LR
ега	0	--
егзактан	0	SR
егзактни	0	SR
егзактно	0	SR
егзалтација	2	LR
егзекутор	1	SR
егзекуција	2	LR
егземпларан	0	SF
егземпларни	0	SF
егзил	0	SR
егзила	1	LR
егзистенција	2	SR
егзистенцијалан	0	SF
егзистенцијализам	5	SR
егзистенцијализма	5	SR
егзистенцијалист	4	SR
егзистенцијалиста	4	SR
егзистенцијалистички	5	SR
егзистенцијални	0	SF
егзистирати	2	LR
егзистирајући	2	LR
егзистирање	2	LR
егзогамија	2	SR
егзодус	1	LR
егзорцизам	2	SR
егзорцизма	2	SR
егзорцизми	2	SR
егзорцист	1	SR
егзосфера	2	LR
егзотеричан	2	SR
егзотерични	2	SR
егзотика	1	SR
егзотичан	1	SR
егзотични	1	SR
египат	0	SR
египатски	0	SR
египтолог	2	SR
египћанин	0	SR
его	0	LF
егоизам	2	SR
егоизма	2	SR
егоистичан	2	SR
егоистички	2	SR
егоистични	2	SR
егом	0	LF
егоцентричан	2	SR
егоцентрични	2	SR
егу	0	LF
едукација	2	LR
езима	0	LF
езотеричан	2	SR
езотерични	2	SR
езотерично	2	SR
екавица	0	LR
екавски	0	LR
екатеринбург	1	SR
еквадор	0	SR
еквадорац	2	LR
еквадорка	1	SR
еквадорски	0	SR
еквадорци	2	LR
екватор	0	SR
еквивалената	2	SR
еквивалент	2	SR
еквивалентан	2	SR
еквивалентни	2	SR
еквивалентно	2	SR
еквиноциј	1	SR
екипа	1	LR
еклатантан	2	SR
еклатантни	2	SR
еклезиологија	4	SR
еклипса	1	--
еклисиологија	4	SR
екологија	2	SR
еколошки	1	SR
економистички	3	SR
економичан	2	SR
економични	2	SR
економично	2	SR
економија	2	SR
економски	1	SR
екосистем	2	SR
екосистема	3	LR
екосустав	2	LR
екран	0	SR
екранизација	3	LR
екс	0	SF
ексер	0	SR
ексера	0	--
ексклузиван	0	SF
ексклузивни	0	SF
ексклузивно	0	SF
екскомуникација	4	LR
екскомуницирати	4	LR
екскремената	1	SR
екскремент	1	SR
експанзија	1	SR
експедиција	2	LR
